period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,country
2023-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.06,$/MCF,Greece
2023-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.31,$/MCF,Greece
2023-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2023-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2023-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.53,$/MCF,Greece
2024-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.93,$/MCF,Greece
2024-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.63,$/MCF,Greece
2024-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),4.19,$/MCF,Greece
2024-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2024-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.01,$/MCF,Greece
2024-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.3,$/MCF,Greece
2024-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.86,$/MCF,Greece
2024-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.5,$/MCF,Greece
2024-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2024-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),5.82,$/MCF,Greece
2024-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.35,$/MCF,Greece
2024-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),9.33,$/MCF,Greece
2025-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.24,$/MCF,Greece
2025-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.17,$/MCF,Greece
2025-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),,$/MCF,Greece
2025-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),12.01,$/MCF,Greece
2025-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),10.24,$/MCF,Greece
2025-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),9.45,$/MCF,Greece
2025-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.66,$/MCF,Greece
2025-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),7.85,$/MCF,Greece
2025-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.28,$/MCF,Greece
2025-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),6.11,$/MCF,Greece
2025-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),9.15,$/MCF,Greece
2025-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.03,$/MCF,Greece
2026-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessels to Greece  (Dollars per Thousand Cubic Feet),8.19,$/MCF,Greece
2018-01-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-02-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-03-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-04-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-05-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-06-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-07-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-08-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-09-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-10-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-11-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2018-12-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-01-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-02-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-03-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-04-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-05-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-06-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-07-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-08-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-09-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-10-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-11-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2019-12-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2020-01-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2020-02-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2020-03-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2020-04-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),2.56,$/MCF,Lithuania
2020-05-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),5.28,$/MCF,Lithuania
2020-06-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),5.2,$/MCF,Lithuania
2020-07-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2020-08-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2020-09-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.72,$/MCF,Lithuania
2020-10-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),3.64,$/MCF,Lithuania
2020-11-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.41,$/MCF,Lithuania
2020-12-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.28,$/MCF,Lithuania
2021-01-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2021-02-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.14,$/MCF,Lithuania
2021-03-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),7.08,$/MCF,Lithuania
2021-04-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.16,$/MCF,Lithuania
2021-05-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.61,$/MCF,Lithuania
2021-06-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.91,$/MCF,Lithuania
2021-07-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),7.34,$/MCF,Lithuania
2021-08-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),8.56,$/MCF,Lithuania
2021-09-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),8.35,$/MCF,Lithuania
2021-10-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2021-11-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2021-12-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2022-01-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),7.48,$/MCF,Lithuania
2022-02-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),11.18,$/MCF,Lithuania
2022-03-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),8.6,$/MCF,Lithuania
2022-04-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),9.27,$/MCF,Lithuania
2022-05-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),12.05,$/MCF,Lithuania
2022-06-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),13.96,$/MCF,Lithuania
2022-07-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),10.5,$/MCF,Lithuania
2022-08-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),14.98,$/MCF,Lithuania
2022-09-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),13.84,$/MCF,Lithuania
2022-10-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),11.04,$/MCF,Lithuania
2022-11-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),9.08,$/MCF,Lithuania
2022-12-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),10.68,$/MCF,Lithuania
2023-01-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),8.53,$/MCF,Lithuania
2023-02-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2023-03-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),4.98,$/MCF,Lithuania
2023-04-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),4.84,$/MCF,Lithuania
2023-05-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),5.81,$/MCF,Lithuania
2023-06-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),5.31,$/MCF,Lithuania
2023-07-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.31,$/MCF,Lithuania
2023-08-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),5.77,$/MCF,Lithuania
2023-09-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.07,$/MCF,Lithuania
2023-10-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),9.27,$/MCF,Lithuania
2023-11-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),,$/MCF,Lithuania
2023-12-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),6.96,$/MCF,Lithuania
2024-01-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),5.85,$/MCF,Lithuania
2024-02-01,NUS-NLH,LTU,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NLH_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Lithuania (Dollars per Thousand Cubic Feet),5.98,$/MCF,Lithuania
