period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,country
2022-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),10728.0,MMCF,Portugal
2022-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6632.0,MMCF,Portugal
2022-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3888.0,MMCF,Portugal
2022-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),5582.0,MMCF,Portugal
2022-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6412.0,MMCF,Portugal
2022-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3202.0,MMCF,Portugal
2022-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),5806.0,MMCF,Portugal
2022-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),7005.0,MMCF,Portugal
2022-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3732.0,MMCF,Portugal
2022-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),10025.0,MMCF,Portugal
2023-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6816.0,MMCF,Portugal
2023-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6138.0,MMCF,Portugal
2023-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6133.0,MMCF,Portugal
2023-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),4237.0,MMCF,Portugal
2023-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),10424.0,MMCF,Portugal
2023-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3194.0,MMCF,Portugal
2023-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),9845.0,MMCF,Portugal
2023-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6660.0,MMCF,Portugal
2023-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6135.0,MMCF,Portugal
2023-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),7125.0,MMCF,Portugal
2023-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3204.0,MMCF,Portugal
2023-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),2945.0,MMCF,Portugal
2024-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),9503.0,MMCF,Portugal
2024-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),9384.0,MMCF,Portugal
2024-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),2932.0,MMCF,Portugal
2024-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6469.0,MMCF,Portugal
2024-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),4238.0,MMCF,Portugal
2024-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3743.0,MMCF,Portugal
2024-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6314.0,MMCF,Portugal
2024-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6188.0,MMCF,Portugal
2024-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6435.0,MMCF,Portugal
2024-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3070.0,MMCF,Portugal
2024-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6386.0,MMCF,Portugal
2024-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3068.0,MMCF,Portugal
2025-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),10626.0,MMCF,Portugal
2025-02-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3492.0,MMCF,Portugal
2025-03-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3579.0,MMCF,Portugal
2025-04-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3491.0,MMCF,Portugal
2025-05-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3499.0,MMCF,Portugal
2025-06-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),6649.0,MMCF,Portugal
2025-07-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3279.0,MMCF,Portugal
2025-08-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),10871.0,MMCF,Portugal
2025-09-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),10822.0,MMCF,Portugal
2025-10-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3499.0,MMCF,Portugal
2025-11-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3504.0,MMCF,Portugal
2025-12-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3508.0,MMCF,Portugal
2026-01-01,NUS-NPO,PRT,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NPO_MMCF,Liquefied U.S. Natural Gas Exports by Vessel to Portugal (Million Cubic Feet),3212.0,MMCF,Portugal
2018-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2018-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3722.0,MMCF,Greece
2019-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3394.0,MMCF,Greece
2019-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3497.0,MMCF,Greece
2019-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2019-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),7752.0,MMCF,Greece
2020-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),11276.0,MMCF,Greece
2020-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2020-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),8892.0,MMCF,Greece
2020-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3233.0,MMCF,Greece
2020-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3430.0,MMCF,Greece
2020-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),1076.0,MMCF,Greece
2020-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),6544.0,MMCF,Greece
2020-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2020-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),7027.0,MMCF,Greece
2020-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2020-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3543.0,MMCF,Greece
2020-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3382.0,MMCF,Greece
2021-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),600.0,MMCF,Greece
2021-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2021-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),6805.0,MMCF,Greece
2021-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2021-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),6796.0,MMCF,Greece
2021-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2021-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),6651.0,MMCF,Greece
2021-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3607.0,MMCF,Greece
2021-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),799.0,MMCF,Greece
2021-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),1515.0,MMCF,Greece
2021-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),7629.0,MMCF,Greece
2021-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),5305.0,MMCF,Greece
2022-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),1802.0,MMCF,Greece
2022-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),8094.0,MMCF,Greece
2022-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),4116.0,MMCF,Greece
2022-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),1336.0,MMCF,Greece
2022-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),12650.0,MMCF,Greece
2022-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),9633.0,MMCF,Greece
2022-07-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),12922.0,MMCF,Greece
2022-08-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),10763.0,MMCF,Greece
2022-09-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),0.0,MMCF,Greece
2022-10-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),4424.0,MMCF,Greece
2022-11-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),421.0,MMCF,Greece
2022-12-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),2869.0,MMCF,Greece
2023-01-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3207.0,MMCF,Greece
2023-02-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),6781.0,MMCF,Greece
2023-03-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3156.0,MMCF,Greece
2023-04-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),3905.0,MMCF,Greece
2023-05-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),4498.0,MMCF,Greece
2023-06-01,NUS-NGR,GRC,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NGR_MMCF,Liquefied U.S. Natural Gas Exports by Vessels to Greece (Million Cubic Feet),2924.0,MMCF,Greece
